artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
Hollywood Undead,alternative metal/modern rock/rap metal/rap rock/rock,Notes From The Underground,We Are,5txqGXUFEWkbPHE1NznsWe,0.489,0.978,2,-2.123,1,0.0801,1.36e-06,0.117,0.237,87.016,274387,4,0.0,2017-02-19T21:29:27Z
Hollywood Undead,alternative metal/modern rock/rap metal/rap rock/rock,Notes From The Underground,Another Way Out,0vO8hMKyQl1iE6bFq9oV8V,0.552,0.939,9,-5.716,1,0.0572,0.00335,0.115,0.654,149.94,167667,4,0.0,2017-02-22T08:52:23Z
Rainbow Kitten Surprise,modern rock/stomp and holler,Seven + Mary,Devil Like Me,0HsGh7cboYz6cVMIyFrQ8j,0.679,0.63,2,-6.83,1,0.158,7.06e-05,0.111,0.558,123.082,188280,4,71.0,2017-04-09T19:27:46Z
Carpark North,danish pop/danish pop rock,Feel So Real,Feel So Real,3POM79GzUWJzDjwkHOYcfX,0.705,0.865,6,-5.198,0,0.0412,2.82e-05,0.529,0.484,105.972,212940,4,0.0,2017-04-09T19:31:56Z
Paramore,candy pop/pixie/pop emo/pop punk,Hard Times,Hard Times,5hHudNsfZXmdgefWxAX2LG,0.695,0.818,5,-5.379,0,0.0334,4.87e-06,0.0219,0.916,119.965,182693,4,59.0,2017-04-23T09:16:40Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,Help,Help,2arL1Kf2JBS7ms00JAz4w0,0.507,0.918,2,-4.684,1,0.0701,8.7e-06,0.311,0.284,92.006,215291,4,46.0,2017-05-14T11:05:40Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,Periscope (feat. Skylar Grey),Periscope (feat. Skylar Grey),0gL4RuAaXBBC5eNnlGwa6V,0.593,0.711,7,-6.593,0,0.0301,0,0.208,0.25,121.96,216771,4,39.0,2017-05-14T11:10:38Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,Crooked Teeth (Deluxe),Sunrise Trailer Park (feat. Machine Gun Kelly),19glo6zeI6mUdELLmCIYq8,0.678,0.759,2,-6.543,0,0.153,0,0.103,0.367,88.019,227749,4,52.0,2017-05-19T14:11:11Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,American Dreams,American Dreams,1wAwELpR9UKzUWstzOE13g,0.587,0.879,2,-5.897,1,0.0553,0,0.125,0.397,108.903,203119,4,41.0,2017-05-19T14:17:36Z
Skillet,alternative metal/christian alternative rock/christian music/christian rock,Unleashed,Feel Invincible,0i8JFpqe9cKwnrcvoNgl1L,0.603,0.886,5,-3.777,0,0.0837,0,0.26,0.395,126.025,229933,4,75.0,2017-05-28T08:47:03Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,One More Light,Talking to Myself,7nAfXgeHfDO50upcOjJOaq,0.593,0.712,2,-6.325,0,0.0286,0,0.128,0.473,124.013,231307,4,65.0,2017-07-20T20:43:19Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,One More Light,One More Light,3xXBsjrbG1xQIm1xv1cKOt,0.593,0.2,8,-11.063,1,0.0311,0,0.0897,0.17,83.966,255067,4,74.0,2017-07-20T20:43:31Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,One More Light,Invisible,6OocN63GLU7NF0wHdewhID,0.47,0.74,11,-6.093,1,0.07,0,0.091,0.562,84.841,214347,4,63.0,2017-07-20T20:44:07Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,A Thousand Suns,The Messenger,0pQZMrYNcfwZbt2Zt0pjaA,0.527,0.209,7,-12.113,1,0.0283,0,0.116,0.362,62.663,181893,4,59.0,2017-07-28T08:05:54Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,Good Goodbye (feat. Pusha T and Stormzy),Good Goodbye (feat. Pusha T and Stormzy),0wT2QRF3Z9jiKKd7Gjs4sq,0.697,0.84,9,-4.602,0,0.054,0,0.748,0.452,128.034,211413,4,0.0,2017-07-28T08:07:07Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,A Thousand Suns,Blackout,7N2zw7Yp5XLbDV1twQrFe7,0.543,0.923,9,-3.992,1,0.0768,0.00446,0.43,0.366,134.997,279453,4,50.0,2017-07-28T08:07:53Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,Meteora (Bonus Edition),Hit the Floor,4wHktoSf6C0C0fAO8IIWqs,0.74,0.959,9,-3.692,1,0.193,0,0.0444,0.878,150.007,164213,4,61.0,2017-07-28T08:11:08Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,Meteora (Bonus Edition),Easier to Run,32fEW4jygJjjnZh2iBa5IR,0.545,0.861,3,-4.819,0,0.034,0,0.131,0.279,105.017,204173,4,60.0,2017-07-28T08:12:06Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,One More Light,Sorry for Now,34isqXjbTstbYwl2MfdzDq,0.608,0.584,1,-6.652,1,0.0352,0,0.203,0.251,94.956,203653,4,58.0,2017-07-31T20:31:26Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,A Thousand Suns,Wretches and Kings,5U4RjLvUsjYaKu1dKWzSsP,0.595,0.961,4,-4.342,0,0.153,1.2e-06,0.803,0.588,90.011,250587,4,48.0,2017-07-31T20:52:55Z
Thirty Seconds To Mars,alternative metal/modern rock/post-grunge/rock,Dangerous Night,Dangerous Night,3tFXKG42xSRdOrf6TrDBF8,0.457,0.721,2,-6.615,1,0.0474,2.3e-06,0.269,0.231,87.965,200013,4,0.0,2018-02-06T10:41:31Z
The Pretty Reckless,alternative metal/candy pop,Going to Hell,Heaven Knows,0c9buzCUcKXCH7Aa4gpTAu,0.548,0.815,2,-3.715,1,0.0475,0,0.187,0.63,83.989,224533,4,0.0,2018-02-07T10:14:31Z
Jesper Binzer,unknown,Dying Is Easy (Rock´N´Roll Is Hard),Dying Is Easy (Rock'N'Roll Is Hard),5ekUD6dh8z83lnkZrzXcm5,0.481,0.963,7,-6.793,1,0.0437,0,0.228,0.451,137.975,259700,4,17.0,2018-02-07T10:19:39Z
Through Fire,gymcore/post-screamo,Breathe,Breathe,4lSbeIrIcgPrBXHdNrJF5K,0.457,0.761,4,-7.595,0,0.045,0,0.13,0.236,141.961,240773,4,45.0,2018-02-08T09:08:49Z
Dúné,danish electropop/danish rock,Delta,Never Be Alone,05dUbp4lbZ08n1U9GHDNPG,0.506,0.732,8,-6.653,0,0.0428,5.09e-06,0.0959,0.388,142.902,233185,4,0.0,2018-02-08T09:55:25Z
Dúné,danish electropop/danish rock,We Are in There You Are Out Here,Dry Lips,0nHshaiHTLfc5xDoOmod1i,0.482,0.758,6,-5.075,0,0.0415,0.192,0.0737,0.436,154.967,201587,4,35.0,2018-02-14T14:16:36Z
Too Close To Touch,christian rock/pop punk/post-screamo,Haven't Been Myself,Sympathy,1s4Nc5XFspnFHEHLv92gak,0.382,0.799,6,-3.676,0,0.0607,4.54e-05,0.138,0.244,140.059,216120,4,55.0,2018-04-04T07:52:36Z
Too Close To Touch,christian rock/pop punk/post-screamo,Haven't Been Myself,Miss Your Face,7Dy4FIQKMS1sHSgSM435kK,0.273,0.878,8,-2.975,0,0.122,0.000122,0.141,0.288,165.271,224907,4,46.0,2018-04-12T08:33:18Z
Theory of a Deadman,alternative metal/canadian metal/canadian rock/nu metal/post-grunge,Wake Up Call,Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,0.639,0.71,1,-7.445,1,0.0275,0,0.118,0.378,119.989,233173,4,72.0,2018-04-04T10:38:34Z
Rain City Drive,unknown,Beautiful Death,I'd Rather See Your Star Explode,2RHZdRV29EsmqNQCJeMdS1,0.414,0.92,3,-3.823,0,0.121,9.79e-06,0.12,0.326,88.978,224467,4,2.0,2018-04-12T07:26:19Z
Tame Impala,australian psych/neo-psychedelic,Currents,The Less I Know The Better,4g3Ax56IslQkI6XVfYKVc5,0.64,0.755,1,-4.077,0,0.0287,0.0208,0.12,0.744,116.883,216319,4,0.0,2018-04-18T07:07:09Z
The Temper Trap,alternative dance/australian indie/indie rock/modern rock/pop rock,Conditions,Sweet Disposition,4MrwJDlbxpRCdbZWznfbyx,0.545,0.815,2,-6.871,1,0.0437,0.193,0.116,0.284,129.126,234360,4,0.0,2018-04-19T10:02:27Z
MGMT,alternative dance/indie rock/indietronica/modern rock/rock,Oracular Spectacular,Electric Feel,3FtYbEfBqAlGO46NUDQSAt,0.763,0.803,1,-3.713,1,0.0351,0.285,0.348,0.561,103.04,229640,3,80.0,2018-04-22T13:58:42Z
MGMT,alternative dance/indie rock/indietronica/modern rock/rock,Oracular Spectacular,Kids,1jJci4qxiYcOHhQR247rEU,0.451,0.931,9,-3.871,1,0.0719,0.0049,0.361,0.172,122.961,302840,4,80.0,2018-04-22T13:58:42Z
Saveus,danish pop,Watch The World,Watch The World,0xj6N7cZjyR1J3JOyM12gF,0.516,0.69,2,-3.916,1,0.109,0,0.252,0.424,83.318,187658,4,0.0,2018-04-22T13:58:42Z
Saveus,danish pop,Time Can Heal A Man,Time Can Heal A Man,6qmHKzDeRfMMYjec4DsJzJ,0.396,0.612,9,-6.374,0,0.0403,0,0.309,0.375,96.412,252850,4,0.0,2018-04-22T14:05:43Z
YUNGBLUD,british indie rock/modern rock/pop/rock,YUNGBLUD,Polygraph Eyes,0JyCzNOLbG1oQ93lQpHQ0s,0.536,0.715,9,-6.433,0,0.0391,0,0.497,0.414,92.111,223043,4,0.0,2018-05-07T21:23:02Z
YUNGBLUD,british indie rock/modern rock/pop/rock,YUNGBLUD,"I Love You, Will You Marry Me",4cWpl51zHIQ9RVSfGlhW2a,0.519,0.907,11,-4.773,0,0.0605,0,0.089,0.564,149.956,177600,4,0.0,2018-05-07T21:24:58Z
YUNGBLUD,british indie rock/modern rock/pop/rock,YUNGBLUD,King Charles,14x71zhuEGdJCcbv8WBPTB,0.649,0.9,7,-3.587,1,0.123,0,0.0817,0.86,117.009,164103,4,0.0,2018-05-07T21:25:11Z
PVRIS,modern alternative rock/modern rock/pixie/pop/pop emo/pop punk/rock,White Noise,Holy,60EZ5fJUciZlASCXOsdkL0,0.684,0.54,8,-8.587,0,0.0316,0.000726,0.0724,0.703,124.012,295653,4,50.0,2018-05-10T10:57:48Z
Saveus,danish pop,Neuro,Ready To Die,6bvlpeJDPLKgizPumNusBi,0.4,0.655,4,-5.626,1,0.0531,0,0.0966,0.416,92.188,209022,4,51.0,2018-05-30T15:01:31Z
Disturbed,alternative metal/nu metal/rap metal,Immortalized (Deluxe Edition),The Sound of Silence,0eZBeB2xFIS65jQHerispi,0.322,0.28,6,-9.367,0,0.0281,1.1e-06,0.102,0.175,85.794,248467,4,74.0,2018-08-10T09:14:25Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Alle Skuffer Over Tid,Alle Skuffer Over Tid - Single Edit,6a2itcAnQzfViAiAly2Eg8,0.521,0.742,2,-4.931,1,0.0281,0.0106,0.124,0.191,153.994,242654,4,56.0,2018-08-20T21:42:52Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Liber,Stjerner På Himlen,5YQQja967EmqiE5KeqJ4sV,0.466,0.94,11,-4.11,0,0.0683,0.0203,0.366,0.509,158.091,215296,4,48.0,2018-08-20T21:43:14Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Solkongen,Ung Kniv,3LyOoM4J9QzrD0GbPuzEyz,0.472,0.966,9,-3.627,1,0.0924,3.12e-06,0.83,0.384,145.987,231583,4,50.0,2018-08-22T09:18:56Z
Three Days Grace,alternative metal/canadian metal/canadian rock/nu metal/post-grunge,Outsider,Infra-Red,6x5deYIe42rgRbStECDjYQ,0.568,0.907,5,-4.641,0,0.0488,0,0.0982,0.337,112.037,230933,4,57.0,2018-11-04T21:26:11Z
Hollywood Undead,alternative metal/modern rock/rap metal/rap rock/rock,Five,Bad Moon,3mJXMEOZGSmq1RfQw4y1qN,0.657,0.86,9,-2.948,1,0.0426,0,0.113,0.474,130.016,232167,4,55.0,2018-12-12T13:40:45Z
Stand Atlantic,anthem emo/modern rock/pixie/pop punk,Lavender Bones,Lavender Bones,27wvnSTpsyS9k06aDtXvt8,0.55,0.936,8,-2.876,1,0.078,2.67e-06,0.302,0.767,158.02,204253,4,0.0,2018-12-15T09:50:53Z
Nothing But Thieves,alternative pop rock/modern alternative rock/modern rock/rock,Broken Machine (Deluxe),Sorry,6rAXHPd18PZ6W8m9EectzH,0.667,0.776,8,-4.535,0,0.0281,4.52e-05,0.134,0.519,128.005,214707,4,65.0,2018-12-15T09:51:39Z
Nothing But Thieves,alternative pop rock/modern alternative rock/modern rock/rock,Broken Machine (Deluxe),Amsterdam,454I78HEySdcHE8fcVabTb,0.511,0.934,3,-4.561,1,0.242,3.48e-05,0.242,0.668,168.062,272240,4,68.0,2018-12-15T09:54:57Z
Nothing But Thieves,alternative pop rock/modern alternative rock/modern rock/rock,Broken Machine (Deluxe),Particles,1W2TYUenzUdOOuATtQIWS2,0.522,0.559,11,-5.151,0,0.0406,1.11e-06,0.219,0.197,153.806,235880,4,60.0,2019-01-07T21:18:20Z
Nothing But Thieves,alternative pop rock/modern alternative rock/modern rock/rock,Nothing But Thieves (Track by Track),Trip Switch,13QI6bq0U8HMK7gUpAwFBK,0.65,0.807,10,-4.157,0,0.0698,0.00611,0.094,0.77,88.475,181147,4,54.0,2019-01-07T21:18:39Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Solkongen,Solkongen,35C2waltlc5ymcJuBayTDg,0.374,0.427,2,-7.552,1,0.0285,0.000198,0.121,0.257,140.428,194451,3,48.0,2019-01-06T22:00:40Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Solkongen,Stor Som En Sol / Flad Som En Pandekage,5cHyg8fya5MW9MhxLbQx6i,0.629,0.62,5,-6.506,1,0.0281,0.000157,0.284,0.389,121.971,246619,4,42.0,2019-01-06T22:00:55Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Hurtige Hænder (Acoustic Version - Moyo Live P3),Hurtige Hænder - Acoustic Version - Moyo Live P3,3D0VPp6nCN9dsyUjFv2BvP,0.419,0.259,7,-14.836,1,0.0359,0,0.711,0.294,126.891,251633,4,58.0,2019-01-06T22:01:07Z
You Me At Six,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/rock,Night People,Take on the World,6J0xeqjdpsUH0W1YBCmD1L,0.557,0.532,2,-6.467,1,0.0307,4.42e-06,0.0999,0.122,103.992,271307,4,69.0,2019-01-07T17:06:36Z
Beartooth,metalcore/post-screamo,Disease / Bad Listener,Disease,6xCHPen14yg3lJrg7mWf10,0.525,0.957,0,-3.742,1,0.0689,3.25e-06,0.333,0.456,97.445,228373,4,0.0,2019-01-07T21:10:57Z
Beartooth,metalcore/post-screamo,Aggressive,Hated,2NRa4W3rH4e5GKQMN5Qwyr,0.458,0.99,8,-3.717,1,0.183,0.000893,0.454,0.46,166.904,211430,4,63.0,2019-01-07T21:11:32Z
Beartooth,metalcore/post-screamo,Disgusting,In Between,03jdl5GTBhKsgB1Yw8mVPh,0.462,0.972,7,-2.642,0,0.138,0,0.666,0.449,128.092,213576,4,68.0,2019-02-22T10:53:02Z
Gang of Youths,australian indie/australian pop/modern rock,Go Farther In Lightness,Let Me Down Easy,7DPQwyMQADl9Y8oSvSVpfg,0.672,0.899,2,-6.878,1,0.0323,0.302,0.142,0.927,139.01,319347,4,64.0,2019-01-07T21:13:27Z
Normandie,modern alternative rock/post-screamo,White Flag,White Flag,6GC9ktyFFHVaFA1qlE2zzi,0.343,0.91,8,-5.734,1,0.0648,5.67e-05,0.0717,0.15,163.975,225732,4,40.0,2019-01-07T21:22:47Z
You Me At Six,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/rock,Night People,Brand New,6u7QgyfG1MkMHRR5brWyJw,0.609,0.767,0,-4.094,1,0.0323,1.23e-05,0.0938,0.393,136.561,200453,4,33.0,2019-01-07T21:26:27Z
You Me At Six,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/rock,VI,Back Again,0DcZkCO6y7I6fUMlz1qAhR,0.634,0.865,9,-4.363,0,0.0367,1.25e-06,0.307,0.879,112.021,176960,4,41.0,2019-01-07T21:27:51Z
Tonight Alive,candy pop/neon pop punk/pixie/pop emo/pop punk,Underworld,Disappear (Feat. Lynn Gunn),2xttgN0U7MH389vPqzJaJf,0.56,0.871,11,-5.283,0,0.0407,4.1e-06,0.134,0.677,125.022,222187,4,0.0,2019-01-07T21:31:27Z
Tonight Alive,candy pop/neon pop punk/pixie/pop emo/pop punk,Underworld,Temple,5B7w6neMDX6BYPJdb6ikRE,0.552,0.93,5,-2.745,0,0.04,0,0.0682,0.449,125.899,209387,4,0.0,2019-01-07T21:32:21Z
The Maine,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/pop rock/post-teen pop/rock/tempe indie,Lovely Little Lonely,Black Butterflies and Déjà Vu,6QZ8h3RqIgTRTo3hfaqryx,0.452,0.945,5,-4.515,1,0.103,4e-05,0.22,0.504,167.95,203058,4,64.0,2019-01-07T21:36:33Z
PVRIS,modern alternative rock/modern rock/pixie/pop/pop emo/pop punk/rock,"All We Know Of Heaven, All We Need Of Hell",Winter,0TQDzRIxkn7Z3FU5Las5QC,0.545,0.87,4,-5.733,0,0.079,0.000423,0.219,0.373,119.873,226933,4,45.0,2019-01-07T21:40:34Z
Papa Roach,alternative metal/nu metal/rap metal/rap rock,Who Do You Trust?,Come Around,6Mf8ozEDo35UcgKgKajrBY,0.431,0.903,2,-5.462,1,0.125,0.00217,0.0883,0.133,186.036,210962,4,57.0,2019-01-22T10:18:02Z
DREAMERS,indie poptimism/modern alternative rock/modern rock/pop rock/rock,FLY,All Washed Out,03kgiS0813IuHfVMZix7hT,0.626,0.7,4,-5.437,0,0.0305,0.00108,0.17,0.362,101.016,222181,4,50.0,2019-01-24T20:57:16Z
DREAMERS,indie poptimism/modern alternative rock/modern rock/pop rock/rock,This Album Does Not Exist,Sweet Disaster,7bEDDsy2LFC0KSqhZp5nPE,0.515,0.821,0,-2.333,1,0.0309,0,0.0787,0.425,86.995,205173,4,67.0,2020-12-17T14:16:28Z
Manafest,christian alternative rock/christian hip hop/christian music/christian rock/gymcore/post-screamo/rap rock,Glory,Impossible,473xAny4InLJTlWnUNEwZq,0.453,0.898,1,-3.132,1,0.108,0,0.136,0.525,160.096,238387,4,64.0,2019-01-24T22:49:01Z
TV On The Radio,alternative dance/alternative rock/brooklyn indie/indie pop/indie rock/indietronica/modern rock/new rave/rock/stomp and holler,Seeds,Happy Idiot,63mnZ0zF5fBwJzYg2pDo9e,0.617,0.948,11,-4.236,0,0.0621,0.00221,0.0755,0.863,139.996,183002,4,66.0,2019-02-14T13:32:00Z
Brand New,emo/indie rock/screamo,Deja Entendu,The Quiet Things That No One Ever Knows,3w4uM3N0xv5fzPclOHOMOG,0.226,0.794,6,-5.823,1,0.0673,2.22e-06,0.0974,0.232,80.542,241640,4,0.0,2019-03-09T15:12:40Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,amo,medicine,3GHtEaicELsTViK08EXEQQ,0.615,0.858,0,-3.3,1,0.0396,0,0.0789,0.323,97.038,227265,4,62.0,2019-03-11T14:35:20Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,That's The Spirit,Doomed,3lPn81PFyKvXiyHhlkwkQ4,0.271,0.903,6,-4.516,0,0.137,1.5e-05,0.189,0.22,147.159,274133,4,66.0,2019-03-20T20:30:57Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,That's The Spirit,Throne,0M3adYbGtyRHACP86dey1H,0.426,0.888,0,-3.72,0,0.0987,0,0.306,0.387,144.111,191520,4,76.0,2019-03-25T15:24:15Z
Avenged Sevenfold,alternative metal/nu metal,Nightmare,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,0.554,0.949,2,-4.928,1,0.0787,9.98e-05,0.2,0.233,129.984,374453,4,74.0,2019-05-07T15:15:38Z
Avenged Sevenfold,alternative metal/nu metal,Hail to the King,Shepherd of Fire,1fQaoh3imrMunWVZh5kf90,0.576,0.906,2,-7.677,1,0.0571,0.0614,0.0908,0.211,127.935,323800,4,71.0,2019-06-17T20:23:05Z
KALEO,icelandic indie/icelandic rock/modern alternative rock,A/B,Hot Blood,7d9sZF7jmepe2EYdETlNWK,0.325,0.903,2,-3.173,1,0.117,6.13e-06,0.0962,0.401,148.446,218600,4,64.0,2019-06-17T20:24:20Z
Highly Suspect,modern alternative rock/modern rock/post-grunge/rock,16,16,2wGfZBcArmMVrd4iUEDuF3,0.644,0.627,2,-5.226,1,0.0409,1.18e-05,0.0638,0.188,91.971,278693,4,0.0,2020-01-08T18:45:28Z
Zero 9:36,modern rock,Come Thru,Come Thru,4o48EHVTIDb3PS0EIQ5l7A,0.613,0.86,4,-4.065,1,0.0425,0,0.438,0.638,93.042,177227,4,53.0,2020-01-08T18:46:33Z
I Prevail,nu-metalcore,TRAUMA,Hurricane,2GFwwTIVLjnOrtP7m9luHC,0.389,0.885,6,-5.063,0,0.0551,0.000311,0.202,0.187,164.989,223173,4,71.0,2020-01-08T18:59:06Z
Falling In Reverse,metalcore/modern rock/rap metal/rock,Popular Monster,Popular Monster,4GssB27iJeqmfGxS94Tfij,0.461,0.897,3,-3.982,0,0.092,0,0.0965,0.358,165.107,220537,4,78.0,2020-01-08T19:05:14Z
Badflower,modern alternative rock/modern rock/post-grunge/rock,"OK, I'M SICK",The Jester,28KccB3Iw5Gg8MjKewEQFW,0.51,0.827,2,-6.013,1,0.0419,7.27e-05,0.191,0.338,92.92,245933,4,55.0,2020-01-09T10:01:45Z
Bring Me The Horizon,melodic metalcore/metalcore/rock/uk metalcore,Sempiternal (Expanded Edition),Sleepwalking,0gchQwxmBWj5no8NJ8b2yH,0.4,0.959,2,-3.258,0,0.103,4.21e-06,0.231,0.339,149.062,230093,4,71.0,2020-01-09T14:43:52Z
PVRIS,modern alternative rock/modern rock/pixie/pop/pop emo/pop punk/rock,"All We Know Of Heaven, All We Need Of Hell",What's Wrong,6U82eC2OHyiQM4Wr5Bejar,0.502,0.945,1,-3.191,1,0.103,0.00585,0.0897,0.326,100.988,298917,4,50.0,2020-01-09T21:12:05Z
Thousand Foot Krutch,alternative metal/canadian ccm/canadian metal/canadian rock/christian alternative rock/christian rock/nu metal/rap metal,Welcome To The Masquerade (Fan Edition),Take It Out On Me,1RXoCep9hxApPfx8UFsGZk,0.465,0.813,7,-4.321,1,0.0841,0,0.0464,0.614,148.029,197373,4,68.0,2020-01-09T21:18:41Z
You Me At Six,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/rock,Night People,Heavy Soul,33y491vMjKAKda7aLK6B5L,0.64,0.72,9,-3.466,1,0.0262,0,0.22,0.237,125.046,234787,4,35.0,2020-01-09T21:20:01Z
The Minds Of 99,danish alternative rock/danish pop/danish post-punk/danish rock,Som Fluer,Som Fluer,4diMl3ee8zco6asVZNKjti,0.42,0.527,9,-5.627,0,0.0295,0.00729,0.225,0.415,73.364,227107,4,55.0,2020-01-16T21:25:03Z
Motionless In White,alternative metal/metalcore,Disguise,Another Life,0YZEYxd1oiqZRFhnnmTKKi,0.39,0.939,4,-3.828,0,0.0787,0,0.0968,0.495,161.997,205394,4,73.0,2020-02-22T10:14:46Z
The Strokes,alternative rock/garage rock/modern rock/permanent wave/rock,Bad Decisions,Bad Decisions,6e2pJqucDMxbp061B40r6O,0.374,0.922,0,-3.4,1,0.056,0.204,0.28,0.393,153.217,293360,4,0.0,2020-03-03T22:13:08Z
The Strokes,alternative rock/garage rock/modern rock/permanent wave/rock,Room On Fire,Reptilia,57Xjny5yNzAcsxnusKmAfA,0.489,0.649,9,-5.11,1,0.0336,0.713,0.101,0.77,158.009,219827,4,77.0,2020-03-03T22:17:46Z
Badflower,modern alternative rock/modern rock/post-grunge/rock,Move Me,Move Me,4kBDDlh8PN6SRobI0uANK1,0.283,0.677,11,-5.535,0,0.0347,0,0.19,0.188,81.246,204029,5,56.0,2020-03-03T22:21:25Z
Twin Atlantic,british alternative rock/modern alternative rock/modern rock/scottish rock,POWER,Barcelona,0HmROste4II0lHXSh4dKuQ,0.561,0.789,10,-5.297,1,0.0401,0,0.106,0.149,96.994,275960,4,43.0,2020-03-03T22:24:56Z
Jung,danish pop,Blitz,Jeg Skal Nok Vente,2M996tCDK8dmip9HNKk6Gs,0.685,0.73,7,-5.263,1,0.0273,0.0776,0.274,0.584,132.991,185428,4,49.0,2020-04-02T07:02:09Z
Jung,danish pop,Blitz,Ud I Kørebanen,20OZfMNOr9KhGk8ML6tgoC,0.694,0.704,0,-5.846,1,0.0368,0.034,0.167,0.377,114.982,220635,4,40.0,2020-04-02T07:11:55Z
Jung,danish pop,Blitz,Hun Kommer Tilbage,5DbD9hQ5M3pauLtbnpytgS,0.58,0.872,11,-5.975,0,0.0589,1.47e-05,0.248,0.733,151.987,175625,4,50.0,2020-04-02T08:14:52Z
Jung,danish pop,Blitz,"Blitz, Baby",2dSK7HZu6mxsb0Lx82CxeY,0.761,0.766,11,-4.22,1,0.0475,0.000104,0.361,0.784,124.025,197333,4,53.0,2020-10-14T05:22:53Z
A Day To Remember,metalcore/pop punk/rock/screamo,Mindreader,Mindreader,2hVKFfp7Rmr2XPK31jFCrX,0.458,0.949,0,-3.243,1,0.115,0,0.306,0.518,164.073,173520,4,61.0,2020-04-15T20:05:20Z
You Me At Six,modern alternative rock/modern rock/neon pop punk/pop emo/pop punk/rock,Our House (The Mess We Made),Our House (The Mess We Made),5bl2pNsPhMT37RkDUa57Ab,0.633,0.766,0,-6.696,1,0.0445,0.00292,0.253,0.394,133.017,220528,4,56.0,2020-04-15T20:11:33Z
Biffy Clyro,modern alternative rock/modern rock/rock/scottish rock,Only Revolutions,Many of Horror,1auUyL63z3sWnBhooTnz31,0.498,0.647,1,-7.631,1,0.0358,9.87e-06,0.146,0.257,163.87,258573,4,50.0,2020-05-31T19:08:37Z
Machine Gun Kelly,ohio hip hop/pop rap,bloody valentine,bloody valentine,1bWEngw5tAF7vWByrf5Oy5,0.52,0.856,2,-4.228,1,0.0806,0,0.157,0.47,160.083,205016,4,2.0,2020-06-07T20:15:59Z
Machine Gun Kelly,ohio hip hop/pop rap,Hotel Diablo,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2gTdDMpNxIRFSiu7HutMCg,0.628,0.744,7,-4.718,1,0.0379,0,0.313,0.277,119.921,169397,4,81.0,2020-06-21T20:28:52Z
iann dior,melodic rap/pop rap,Sick and Tired,Sick and Tired,5eU0KDvZVfFl4ehleRwGGF,0.747,0.495,11,-8.584,1,0.0491,0,0.146,0.489,145.095,144000,4,65.0,2020-06-21T20:29:41Z
YUNGBLUD,british indie rock/modern rock/pop/rock,weird!,weird!,0mCR06PzcuMFPAFz4V4lOB,0.485,0.809,11,-4.393,1,0.0668,0,0.108,0.417,183.99,184138,4,0.0,2020-06-21T20:38:05Z
Stone Sour,alternative metal/nu metal/post-grunge/rap rock/rock,Hydrograd,Song #3,5jsDxDkJ1PqyYUWhDMr86B,0.481,0.945,1,-5.468,1,0.0813,0,0.135,0.427,157.059,256533,4,65.0,2020-07-29T21:41:33Z
Fixation,unknown,Neurosis,Neurosis,0cdvBPdNXic1wWFXM6ECp6,0.491,0.907,1,-5.654,1,0.0597,0.00674,0.0889,0.324,113.479,310024,4,0.0,2020-08-12T16:31:27Z
Machine Gun Kelly,ohio hip hop/pop rap,my ex's best friend (with blackbear),my ex's best friend (with blackbear),70rFIfYN7lU6iTgUIVP42w,0.728,0.685,5,-5.096,0,0.0433,0,0.152,0.33,124.934,138970,4,1.0,2020-08-26T09:02:17Z
